metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1727650508,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650508,4.000000,,,,,,,,,,,,,,,,
vus,1727650509,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650509,4.000000,,,,,,,,,,,,,,,,
vus,1727650510,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650510,4.000000,,,,,,,,,,,,,,,,
vus,1727650511,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650511,4.000000,,,,,,,,,,,,,,,,
vus,1727650512,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650512,4.000000,,,,,,,,,,,,,,,,
vus,1727650513,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650513,4.000000,,,,,,,,,,,,,,,,
vus,1727650514,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650514,4.000000,,,,,,,,,,,,,,,,
vus,1727650515,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650515,4.000000,,,,,,,,,,,,,,,,
vus,1727650516,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650516,4.000000,,,,,,,,,,,,,,,,
vus,1727650517,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650517,4.000000,,,,,,,,,,,,,,,,
vus,1727650518,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650518,4.000000,,,,,,,,,,,,,,,,
vus,1727650519,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650519,4.000000,,,,,,,,,,,,,,,,
vus,1727650520,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650520,4.000000,,,,,,,,,,,,,,,,
vus,1727650521,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650521,4.000000,,,,,,,,,,,,,,,,
vus,1727650522,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650522,4.000000,,,,,,,,,,,,,,,,
vus,1727650523,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650523,4.000000,,,,,,,,,,,,,,,,
vus,1727650524,1.000000,,,,,,,,,,,,,,,,
vus_max,1727650524,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650524,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_duration,1727650524,44.297900,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_blocked,1727650524,71.582100,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_connecting,1727650524,15.609600,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_tls_handshaking,1727650524,46.637100,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_sending,1727650524,0.783400,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_waiting,1727650524,41.183900,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_receiving,1727650524,2.330600,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_failed,1727650524,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
checks,1727650524,1.000000,GET forums.whirlpool.net.au,,,,,,,,Forum,,,,,,,
t_get_discussions,1727650524,44.297900,,,,,,,,,Forum,,,,,,,
http_reqs,1727650525,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_duration,1727650525,66.579000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_blocked,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_connecting,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_tls_handshaking,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_sending,1727650525,0.533500,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_waiting,1727650525,65.898500,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_receiving,1727650525,0.147000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
http_req_failed,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/157,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/157,,
checks,1727650525,1.000000,GET forums.whirlpool.net.au/forum/${header},,,,,,,,Forum,,,,,,,
t_get_header,1727650525,66.579000,,,,,,,,,Forum,,,,,,,
http_reqs,1727650525,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_duration,1727650525,87.230100,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_blocked,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_connecting,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_tls_handshaking,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_sending,1727650525,0.506200,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_waiting,1727650525,86.263500,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_receiving,1727650525,0.460400,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
http_req_failed,1727650525,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/thread/3kpyrl1v?p=-1#bottom,,
checks,1727650525,1.000000,forums.whirlpool.net.au/thread/{thread},,,,,,,,Forum,,,,,,,
t_get_thread,1727650525,87.230100,,,,,,,,,Forum,,,,,,,
data_sent,1727650525,1219.000000,,,,,,,,,Forum,,,,,,,
data_received,1727650525,150441.000000,,,,,,,,,Forum,,,,,,,
iteration_duration,1727650525,273.408600,,,,,,,,,Forum,,,,,,,
iterations,1727650525,1.000000,,,,,,,,,Forum,,,,,,,
vus,1727650525,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650525,4.000000,,,,,,,,,,,,,,,,
vus,1727650526,1.000000,,,,,,,,,,,,,,,,
vus_max,1727650526,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650527,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_duration,1727650527,600.156100,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_blocked,1727650527,52.643800,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_connecting,1727650527,16.564000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_tls_handshaking,1727650527,36.079800,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_sending,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_waiting,1727650527,594.884100,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_receiving,1727650527,5.272000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
http_req_failed,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=ps5,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=ps5,,
checks,1727650527,1.000000,forums.whirlpool.net.au/search,,,,,,,,Search,,,,,,,
t_get_search,1727650527,600.156100,,,,,,,,,Search,,,,,,,
http_reqs,1727650527,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_duration,1727650527,93.869400,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_blocked,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_connecting,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_tls_handshaking,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_sending,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_waiting,1727650527,93.638600,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_receiving,1727650527,0.230800,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
http_req_failed,1727650527,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/30x17nx6,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/30x17nx6,,
checks,1727650527,1.000000,forums.whirlpool.net.au/archive/{item},,,,,,,,Search,,,,,,,
t_get_search_item,1727650527,93.869400,,,,,,,,,Search,,,,,,,
data_sent,1727650527,1171.000000,,,,,,,,,Search,,,,,,,
data_received,1727650527,107638.000000,,,,,,,,,Search,,,,,,,
iteration_duration,1727650527,757.077700,,,,,,,,,Search,,,,,,,
iterations,1727650527,1.000000,,,,,,,,,Search,,,,,,,
vus,1727650527,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650527,4.000000,,,,,,,,,,,,,,,,
vus,1727650528,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650528,4.000000,,,,,,,,,,,,,,,,
vus,1727650529,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650529,4.000000,,,,,,,,,,,,,,,,
vus,1727650530,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650530,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650531,1.000000,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_duration,1727650531,29.234800,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_blocked,1727650531,39.217900,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_connecting,1727650531,11.096500,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_tls_handshaking,1727650531,21.464900,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_sending,1727650531,0.041000,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_waiting,1727650531,28.673600,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_receiving,1727650531,0.520200,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
http_req_failed,1727650531,0.000000,,,,true,,GET,https://whirlpool.net.au/,HTTP/2.0,News,,200,,tls1.3,https://whirlpool.net.au/,,
checks,1727650531,1.000000,GET whirlpool.net.au,,,,,,,,News,,,,,,,
t_get_news,1727650531,29.234800,,,,,,,,,News,,,,,,,
data_sent,1727650531,677.000000,,,,,,,,,News,,,,,,,
data_received,1727650531,20146.000000,,,,,,,,,News,,,,,,,
iteration_duration,1727650531,68.976500,,,,,,,,,News,,,,,,,
iterations,1727650531,1.000000,,,,,,,,,News,,,,,,,
http_reqs,1727650531,1.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_duration,1727650531,147.743300,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_blocked,1727650531,34.827700,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_connecting,1727650531,11.096500,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_tls_handshaking,1727650531,17.115700,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_sending,1727650531,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_waiting,1727650531,147.505400,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_receiving,1727650531,0.237900,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
http_req_failed,1727650531,0.000000,,,,true,,GET,https://whirlpool.net.au/wiki/,HTTP/2.0,Knowledge,,200,,tls1.3,https://whirlpool.net.au/wiki/,,
checks,1727650531,1.000000,whirlpool.net.au/wiki/,,,,,,,,Knowledge,,,,,,,
t_get_knowledge,1727650531,147.743300,,,,,,,,,Knowledge,,,,,,,
checks,1727650531,1.000000,knowledge check,,,,,,,,Knowledge,,,,,,,
data_sent,1727650531,587.000000,,,,,,,,,Knowledge,,,,,,,
data_received,1727650531,33042.000000,,,,,,,,,Knowledge,,,,,,,
iteration_duration,1727650531,183.128300,,,,,,,,,Knowledge,,,,,,,
iterations,1727650531,1.000000,,,,,,,,,Knowledge,,,,,,,
vus,1727650531,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650531,4.000000,,,,,,,,,,,,,,,,
vus,1727650532,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650532,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650533,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_duration,1727650533,25.742400,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_blocked,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_connecting,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_tls_handshaking,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_sending,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_waiting,1727650533,24.511700,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_receiving,1727650533,1.230700,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_failed,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
checks,1727650533,1.000000,GET forums.whirlpool.net.au,,,,,,,,Forum,,,,,,,
t_get_discussions,1727650533,25.742400,,,,,,,,,Forum,,,,,,,
http_reqs,1727650533,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_duration,1727650533,81.441200,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_blocked,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_connecting,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_tls_handshaking,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_sending,1727650533,0.141800,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_waiting,1727650533,79.233300,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_receiving,1727650533,2.066100,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
http_req_failed,1727650533,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/153,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/153,,
checks,1727650533,1.000000,GET forums.whirlpool.net.au/forum/${header},,,,,,,,Forum,,,,,,,
t_get_header,1727650533,81.441200,,,,,,,,,Forum,,,,,,,
data_sent,1727650533,561.000000,,,,,,,,,Forum,,,,,,,
data_received,1727650533,114609.000000,,,,,,,,,Forum,,,,,,,
iteration_duration,1727650533,129.925400,,,,,,,,,Forum,,,,,,,
iterations,1727650533,1.000000,,,,,,,,,Forum,,,,,,,
vus,1727650533,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650533,4.000000,,,,,,,,,,,,,,,,
vus,1727650534,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650534,4.000000,,,,,,,,,,,,,,,,
vus,1727650535,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650535,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650536,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_duration,1727650536,823.516500,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_blocked,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_connecting,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_tls_handshaking,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_sending,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_waiting,1727650536,818.929400,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_receiving,1727650536,4.587100,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
http_req_failed,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/search?q=router,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/search?q=router,,
checks,1727650536,1.000000,forums.whirlpool.net.au/search,,,,,,,,Search,,,,,,,
t_get_search,1727650536,823.516500,,,,,,,,,Search,,,,,,,
vus,1727650536,1.000000,,,,,,,,,,,,,,,,
vus_max,1727650536,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650536,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_duration,1727650536,135.282900,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_blocked,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_connecting,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_tls_handshaking,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_sending,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_waiting,1727650536,135.099600,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_receiving,1727650536,0.183300,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
http_req_failed,1727650536,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/archive/3jm6vx8n,HTTP/2.0,Search,,200,,tls1.3,https://forums.whirlpool.net.au/archive/3jm6vx8n,,
checks,1727650536,1.000000,forums.whirlpool.net.au/archive/{item},,,,,,,,Search,,,,,,,
t_get_search_item,1727650536,135.282900,,,,,,,,,Search,,,,,,,
data_sent,1727650536,724.000000,,,,,,,,,Search,,,,,,,
data_received,1727650536,120766.000000,,,,,,,,,Search,,,,,,,
iteration_duration,1727650536,961.171000,,,,,,,,,Search,,,,,,,
iterations,1727650536,1.000000,,,,,,,,,Search,,,,,,,
vus,1727650537,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650537,4.000000,,,,,,,,,,,,,,,,
vus,1727650538,0.000000,,,,,,,,,,,,,,,,
vus_max,1727650538,4.000000,,,,,,,,,,,,,,,,
http_reqs,1727650539,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_duration,1727650539,27.950900,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_blocked,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_connecting,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_tls_handshaking,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_sending,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_waiting,1727650539,26.923200,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_receiving,1727650539,1.027700,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
http_req_failed,1727650539,0.000000,,,,true,,GET,https://forums.whirlpool.net.au/,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/,,
checks,1727650539,1.000000,GET forums.whirlpool.net.au,,,,,,,,Forum,,,,,,,
t_get_discussions,1727650539,27.950900,,,,,,,,,Forum,,,,,,,
http_reqs,1727650539,1.000000,,,,true,,GET,https://forums.whirlpool.net.au/forum/116,HTTP/2.0,Forum,,200,,tls1.3,https://forums.whirlpool.net.au/forum/116,,
